--- Contents of compare_facility_runs.csv ---
seed, policy, facility_total_kwh, facility_per_job_kwh_mean
0, fixed, 21.23666666666667, 0.0861373873873874
0, mpc, 19.774594017094014, 0.07955821205821204
1, fixed, 21.246527777777782, 0.08634599673202616
1, mpc, 19.790811965811965, 0.07977469834087479
2, fixed, 20.81902777777778, 0.09169693732193733
2, mpc, 19.383703703703706, 0.08480093505734529
3, fixed, 21.29375, 0.08229166666666667
3, mpc, 19.830754985754986, 0.076013321013321
4, fixed, 20.971388888888892, 0.08608796296296296
4, mpc, 19.53549145299145, 0.07953282828282827

--- Contents of compare_fifo.csv ---
job_id, arrival_min, start_min, finish_min, wait_min, runtime_s, energy_proxy, sla_miss, carbon_at_start, label, seed
40, 151.51779443219306, 151.51779443219306, 151.53341187758298, 0.0, 0.937046723394794, 4806.04685233617, False, 543.3514778407625, A_blind, 0
41, 153.29606229668644, 153.29606229668644, 153.3106572331654, 0.0, 0.8756961887369532, 3008.043784809437, False, 520.1889103974868, A_blind, 0
42, 154.68596640303738, 154.68596640303738, 154.70042129922388, 0.0, 0.8672937711891153, 3008.0433646885594, False, 540.4462908346923, A_blind, 0
43, 157.10708784654912, 157.10708784654912, 157.12107227271636, 0.0, 0.8390655700350215, 3008.0419532785018, False, 537.5185945905757, A_blind, 0
44, 157.8895783133976, 157.8895783133976, 157.9031320264229, 0.0, 0.8132227815164652, 3008.040661139076, False, 537.5185945905757, A_blind, 0
45, 160.09522459674764, 160.09522459674764, 160.10662966106887, 0.0, 0.6843038592731786, 1812.0342151929638, False, 563.0960169242113, A_blind, 0
46, 160.40847424726982, 160.40847424726982, 160.4196892645061, 0.0, 0.6729010341768479, 1016.0336450517088, False, 563.0960169242113, A_blind, 0
47, 165.2717599367991, 165.2717599367991, 165.28339348539615, 0.0, 0.6980129158224982, 1016.0349006457911, False, 541.8435413647425, A_blind, 0
48, 171.98301667344123, 171.98301667344123, 172.00451803583277, 0.0, 1.2900817434933063, 3708.0645040871746, False, 547.1032293492748, A_blind, 0
49, 173.6024813577778, 173.6024813577778, 173.61357727758175, 0.0, 0.6657551882367185, 1016.0332877594118, False, 560.4504728351538, A_blind, 0
50, 182.8712168101475, 182.8712168101475, 182.88318129382304, 0.0, 0.7178690205329478, 1812.0358934510266, False, 571.7788912939424, A_blind, 0
51, 183.1852602334174, 183.1852602334174, 183.2009199678905, 0.0, 0.9395840683858914, 4806.046979203419, False, 539.3996586485348, A_blind, 0
52, 184.0002254085339, 184.0002254085339, 184.01688836342296, 0.0, 0.9997772933439958, 4806.049988864667, False, 530.0922841615013, A_blind, 0
53, 184.8664344988042, 184.8664344988042, 184.90864822791679, 0.0, 2.5328237467538166, 7016.126641187338, False, 530.0922841615013, A_blind, 0
54, 187.0904883363685, 187.0904883363685, 187.10108136848206, 0.0, 0.6355819268125222, 1812.0317790963406, False, 603.5604364134612, A_blind, 0
55, 189.8129059452649, 189.8129059452649, 189.85490188031505, 0.0, 2.5197561030091005, 7016.1259878051505, False, 529.2937947653539, A_blind, 0
56, 191.36995797220294, 191.36995797220294, 191.38698285861528, 0.0, 1.0214931847411115, 4806.051074659237, False, 496.203956679534, A_blind, 0
57, 191.7315310748564, 191.7315310748564, 191.74377777712638, 0.0, 0.7348021361981434, 1812.03674010681, False, 496.203956679534, A_blind, 0
58, 197.5305149647796, 197.5305149647796, 197.57119486647397, 0.0, 2.4407941016621404, 7016.122039705083, False, 525.715063630786, A_blind, 0
59, 198.97016746882886, 198.97016746882886, 198.97961605001882, 0.0, 0.5669148713980482, 1016.02834574357, False, 530.3258263629426, A_blind, 0
60, 199.29860459961594, 199.29860459961594, 199.33990757024333, 0.0, 2.478178237642839, 7016.123908911882, False, 572.7660375361235, A_blind, 0
61, 201.528614348377, 201.528614348377, 201.53930618012052, 0.0, 0.6415099046113567, 1812.0320754952306, False, 524.9280168650897, A_blind, 0
62, 202.38500797673944, 202.38500797673944, 202.39812411663706, 0.0, 0.7869683938565066, 1812.0393484196927, False, 485.3277237300622, A_blind, 0
63, 203.58584033666497, 203.58584033666497, 203.60209374439128, 0.0, 0.9752044635778924, 4806.048760223179, False, 578.7718938000514, A_blind, 0
64, 204.31261362719025, 204.31261362719025, 204.3545544352148, 0.0, 2.51644848147301, 7016.125822424074, False, 581.9029580292444, A_blind, 0
65, 205.798612482971, 205.798612482971, 205.81173033918313, 0.0, 0.7870713727263039, 3008.039353568636, False, 530.6570267251911, A_blind, 0
66, 208.6744748183647, 208.6744748183647, 208.68579437909705, 0.0, 0.6791736439401062, 1016.033958682197, False, 530.9751805651379, A_blind, 0
67, 208.95319730771573, 208.95319730771573, 208.96596427520495, 0.0, 0.7660180493540919, 1812.0383009024677, False, 530.9751805651379, A_blind, 0
68, 212.35680739298013, 212.35680739298013, 212.39900185349916, 0.0, 2.5316676311412456, 7016.126583381557, False, 518.4742141028115, A_blind, 0
69, 220.6335762575728, 220.6335762575728, 220.64173999933894, 0.0, 0.48982450596766747, 1016.0244912252983, False, 546.8681214001291, A_blind, 0
70, 223.10961935937888, 223.10961935937888, 223.1263293835241, 0.0, 1.0026014487129944, 4806.050130072435, False, 577.0049867941381, A_blind, 0
71, 233.68572272104961, 233.68572272104961, 233.70629245954194, 0.0, 1.2341843095388267, 3708.061709215477, False, 612.9405777599139, A_blind, 0
72, 235.1293996634903, 235.1293996634903, 235.1469029648035, 0.0, 1.0501980787921086, 4806.05250990394, False, 501.8740565969818, A_blind, 0
73, 238.78952729495, 238.78952729495, 238.80567903907942, 0.0, 0.9691046477646199, 4806.048455232388, False, 424.59557754046307, A_blind, 0
0, 2.2664396798963655, 2.2664396798963655, 2.3082111217472767, 0.0, 2.5062865110546695, 7016.125314325553, False, 474.3226027055666, B_carbon500, 0
1, 5.6583880570651175, 5.6583880570651175, 5.668277969679042, 0.0, 0.5933947568354349, 1016.0296697378418, False, 465.787299207103, B_carbon500, 0
2, 5.724085890954316, 5.724085890954316, 5.734619576496352, 0.0, 0.6320211325221641, 1016.0316010566261, False, 465.787299207103, B_carbon500, 0
3, 5.731612719067381, 5.734619576496352, 5.754706993260647, 0.0030068574289714434, 1.205245005857652, 3708.060262250293, False, 465.787299207103, B_carbon500, 0
4, 7.556959935586091, 7.556959935586091, 7.576513544441791, 0.0, 1.1732165313419445, 3708.058660826567, False, 490.937558533782, B_carbon500, 0
5, 12.954506015681275, 12.954506015681275, 12.968140678227034, 0.0, 0.8180797527454743, 3008.040903987637, False, 364.328866776906, B_carbon500, 0
6, 15.174696766557895, 15.174696766557895, 15.189116766595504, 0.0, 0.865200002256507, 3008.0432600001127, False, 430.5690563070081, B_carbon500, 0
7, 17.659487353358752, 17.659487353358752, 17.673609920828028, 0.0, 0.8473540481564622, 3008.042367702408, False, 448.87898865597475, B_carbon500, 0
8, 26.906412319446034, 26.906412319446034, 26.925825873416194, 0.0, 1.1648132382096503, 3708.0582406619105, False, 439.15758192976267, B_carbon500, 0
9, 46.63671320016263, 51.63671320016263, 51.64732534893676, 5.0, 0.6367289264476973, 1812.0318364463224, True, 542.6401615440094, B_carbon500, 0
10, 57.16590604053925, 62.16590604053925, 62.1753866451538, 5.0, 0.5688362768731323, 1016.0284418138436, True, 520.0521669768796, B_carbon500, 0
11, 57.16999658738455, 67.1753866451538, 67.21708775013659, 10.00539005776924, 2.502066298967362, 7016.125103314948, True, 565.2267542983088, B_carbon500, 0
12, 64.37776596056497, 72.21708775013659, 72.22515022449106, 7.839321789571613, 0.48374846126805826, 1016.0241874230634, True, 551.814940116929, B_carbon500, 0
13, 64.6067301535193, 77.22515022449106, 77.23496789810444, 12.618420070971766, 0.5890604168033727, 1016.0294530208402, True, 542.4127116274236, B_carbon500, 0
14, 67.98352562901842, 82.23496789810444, 82.27559630564839, 14.251442269086027, 2.437704452637347, 7016.121885222632, True, 542.8137340101018, B_carbon500, 0
15, 70.65700897409111, 82.27559630564839, 82.28665274951948, 11.61858733155728, 0.6633866322648274, 1812.0331693316132, True, 493.3689153074797, B_carbon500, 0
16, 80.55595969217245, 82.28665274951948, 82.2961992003671, 1.7306930573470254, 0.5727870508571344, 1016.0286393525429, False, 493.3689153074797, B_carbon500, 0
17, 81.65997122542088, 82.2961992003671, 82.30593561690345, 0.6362279749462232, 0.5841849921815423, 1016.029209249609, False, 493.3689153074797, B_carbon500, 0
18, 82.61691529530766, 82.61691529530766, 82.62725832075463, 0.0, 0.6205815268187066, 1016.0310290763409, False, 493.3689153074797, B_carbon500, 0
19, 87.26320521209085, 92.26320521209085, 92.30574063989872, 5.0, 2.552125668472134, 7016.127606283424, True, 563.214308203638, B_carbon500, 0
20, 87.37801902999482, 92.30574063989872, 92.3256335276796, 4.927721609903898, 1.1935732668527983, 3708.0596786633428, True, 496.9803912882242, B_carbon500, 0
21, 87.79787684820067, 92.3256335276796, 92.33843891390505, 4.527756679478927, 0.7683231735274842, 1812.0384161586765, True, 496.9803912882242, B_carbon500, 0
22, 90.99300960867713, 92.33843891390505, 92.34955125167714, 1.345429305227924, 0.6667402663256693, 1812.0333370133162, False, 496.9803912882242, B_carbon500, 0
23, 93.38950061551863, 93.38950061551863, 93.40312687391037, 0.0, 0.817575503504651, 3008.0408787751753, False, 485.43227118167215, B_carbon500, 0
24, 98.7563784410859, 98.7563784410859, 98.7737979995706, 0.0, 1.0451735090825904, 4806.052258675454, False, 463.94013542190817, B_carbon500, 0
25, 100.02896807896217, 105.02896807896217, 105.0707130892103, 5.0, 2.5047006148880437, 7016.125235030744, True, 538.7622407798435, B_carbon500, 0
26, 101.40653537698303, 105.0707130892103, 105.08009350650251, 3.6641777122272714, 0.5628250375323096, 1016.0281412518766, True, 470.03115157717747, B_carbon500, 0
27, 107.09320179614903, 112.09320179614903, 112.10576702500215, 5.0, 0.753913731187079, 3008.0376956865593, True, 547.094999513038, B_carbon500, 0
28, 112.36863762829728, 117.36863762829728, 117.37992285677589, 5.0, 0.677113708716633, 1812.0338556854358, True, 521.6704505259588, B_carbon500, 0
29, 113.35403246288475, 122.37992285677589, 122.39177301937879, 9.025890393891146, 0.7110097561735025, 1812.0355504878087, True, 556.0795450141809, B_carbon500, 0
30, 113.99565725823739, 127.39177301937879, 127.43259833755917, 13.396115761141402, 2.4495190908230633, 7016.122475954541, True, 532.2887630259964, B_carbon500, 0
31, 117.71807896322, 132.43259833755917, 132.4524240245801, 14.714519374339176, 1.1895412212564143, 3708.059477061063, True, 541.7232376409112, B_carbon500, 0
32, 119.35193327671062, 137.4524240245801, 137.46562467040516, 18.100490747869472, 0.7920387495042761, 3008.0396019374753, True, 547.7419845911141, B_carbon500, 0
33, 121.94304274081645, 142.46562467040516, 142.50774204172572, 20.52258192958871, 2.5270422792342906, 7016.126352113962, True, 581.3006292600803, B_carbon500, 0
34, 125.11676246921489, 147.50774204172572, 147.52125425766116, 22.39097957251083, 0.810732956125317, 3008.040536647806, True, 551.9300105110002, B_carbon500, 0
35, 128.83761782146723, 152.52125425766116, 152.53155040158535, 23.683636436193922, 0.617768635451996, 1016.0308884317726, True, 534.3983969979997, B_carbon500, 0
36, 137.657912084203, 157.53155040158535, 157.54433887774417, 19.87363831738236, 0.7673085695290831, 3008.0383654284765, True, 506.33118576017404, B_carbon500, 0
37, 138.118181363727, 162.54433887774417, 162.56423086638276, 24.426157514017177, 1.1935193183153614, 3708.0596759659156, True, 537.5185945905757, B_carbon500, 0
38, 142.5066891762401, 167.56423086638276, 167.58155084594114, 25.05754169014267, 1.0391987735030666, 4806.051959938675, True, 521.8921435706928, B_carbon500, 0
39, 145.86312220462708, 167.58155084594114, 167.59946203856217, 21.718428641314063, 1.0746715572610381, 4806.053733577863, True, 484.82486182865375, B_carbon500, 0
40, 151.51779443219306, 167.59946203856217, 167.6150794839521, 16.08166760636911, 0.937046723394794, 4806.04685233617, True, 484.82486182865375, B_carbon500, 0
41, 153.29606229668644, 167.6150794839521, 167.62967442043103, 14.319017187265644, 0.8756961887369532, 3008.043784809437, True, 484.82486182865375, B_carbon500, 0
42, 154.68596640303738, 167.62967442043103, 167.64412931661752, 12.943708017393647, 0.8672937711891153, 3008.0433646885594, True, 484.82486182865375, B_carbon500, 0
43, 157.10708784654912, 167.64412931661752, 167.65811374278476, 10.537041470068402, 0.8390655700350215, 3008.0419532785018, True, 484.82486182865375, B_carbon500, 0
44, 157.8895783133976, 167.65811374278476, 167.67166745581005, 9.768535429387157, 0.8132227815164652, 3008.040661139076, True, 484.82486182865375, B_carbon500, 0
45, 160.09522459674764, 167.67166745581005, 167.68307252013128, 7.576442859062411, 0.6843038592731786, 1812.0342151929638, True, 484.82486182865375, B_carbon500, 0
46, 160.40847424726982, 167.68307252013128, 167.69428753736756, 7.2745982728614536, 0.6729010341768479, 1016.0336450517088, True, 484.82486182865375, B_carbon500, 0
47, 165.2717599367991, 167.69428753736756, 167.7059210859646, 2.4225276005684577, 0.6980129158224982, 1016.0349006457911, False, 484.82486182865375, B_carbon500, 0
48, 171.98301667344123, 176.98301667344123, 177.00451803583277, 5.0, 1.2900817434933063, 3708.0645040871746, True, 547.1032293492748, B_carbon500, 0
49, 173.6024813577778, 182.00451803583277, 182.01561395563672, 8.40203667805497, 0.6657551882367185, 1016.0332877594118, True, 587.5431886766468, B_carbon500, 0
50, 182.8712168101475, 187.8712168101475, 187.88318129382304, 5.0, 0.7178690205329478, 1812.0358934510266, True, 571.7788912939424, B_carbon500, 0
51, 183.1852602334174, 192.88318129382304, 192.89884102829615, 9.697921060405633, 0.9395840683858914, 4806.046979203419, True, 603.5604364134612, B_carbon500, 0
52, 184.0002254085339, 197.89884102829615, 197.9155039831852, 13.89861561976224, 0.9997772933439958, 4806.049988864667, True, 592.1037052328029, B_carbon500, 0
53, 184.8664344988042, 202.9155039831852, 202.95771771229778, 18.049069484380993, 2.5328237467538166, 7016.126641187338, True, 525.715063630786, B_carbon500, 0
54, 187.0904883363685, 202.95771771229778, 202.96831074441133, 15.86722937592927, 0.6355819268125222, 1812.0317790963406, True, 485.3277237300622, B_carbon500, 0
55, 189.8129059452649, 202.96831074441133, 203.01030667946148, 13.155404799146424, 2.5197561030091005, 7016.1259878051505, True, 485.3277237300622, B_carbon500, 0
56, 191.36995797220294, 208.01030667946148, 208.02733156587382, 16.64034870725854, 1.0214931847411115, 4806.051074659237, True, 578.7718938000514, B_carbon500, 0
57, 191.7315310748564, 213.02733156587382, 213.0395782681438, 21.295800491017417, 0.7348021361981434, 1812.03674010681, True, 530.9751805651379, B_carbon500, 0
58, 197.5305149647796, 218.0395782681438, 218.08025816983817, 20.5090633033642, 2.4407941016621404, 7016.122039705083, True, 573.1899585624741, B_carbon500, 0
59, 198.97016746882886, 223.08025816983817, 223.08970675102813, 24.110090701009312, 0.5669148713980482, 1016.02834574357, True, 515.2858101931747, B_carbon500, 0
60, 199.29860459961594, 228.08970675102813, 228.13100972165552, 28.79110215141219, 2.478178237642839, 7016.123908911882, True, 577.0049867941381, B_carbon500, 0
61, 201.528614348377, 233.13100972165552, 233.14170155339903, 31.60239537327851, 0.6415099046113567, 1812.0320754952306, True, 530.7687459776017, B_carbon500, 0
62, 202.38500797673944, 238.14170155339903, 238.15481769329665, 35.756693576659586, 0.7869683938565066, 1812.0393484196927, True, 612.9405777599139, B_carbon500, 0
63, 203.58584033666497, 238.15481769329665, 238.17107110102296, 34.56897735663168, 0.9752044635778924, 4806.048760223179, True, 424.59557754046307, B_carbon500, 0
64, 204.31261362719025, 238.17107110102296, 238.2130119090475, 33.858457473832715, 2.51644848147301, 7016.125822424074, True, 424.59557754046307, B_carbon500, 0
65, 205.798612482971, 238.2130119090475, 238.22612976525963, 32.4143994260765, 0.7870713727263039, 3008.039353568636, True, 424.59557754046307, B_carbon500, 0
66, 208.6744748183647, 238.22612976525963, 238.23744932599197, 29.551654946894928, 0.6791736439401062, 1016.033958682197, True, 424.59557754046307, B_carbon500, 0
67, 208.95319730771573, 238.23744932599197, 238.2502162934812, 29.28425201827625, 0.7660180493540919, 1812.0383009024677, True, 424.59557754046307, B_carbon500, 0
68, 212.35680739298013, 238.2502162934812, 238.29241075400023, 25.893408900501072, 2.5316676311412456, 7016.126583381557, True, 424.59557754046307, B_carbon500, 0
69, 220.6335762575728, 238.29241075400023, 238.30057449576637, 17.65883449642743, 0.48982450596766747, 1016.0244912252983, True, 424.59557754046307, B_carbon500, 0
70, 223.10961935937888, 238.30057449576637, 238.3172845199116, 15.190955136387487, 1.0026014487129944, 4806.050130072435, True, 424.59557754046307, B_carbon500, 0
71, 233.68572272104961, 238.3172845199116, 238.33785425840392, 4.631561798861981, 1.2341843095388267, 3708.061709215477, True, 424.59557754046307, B_carbon500, 0
72, 235.1293996634903, 238.33785425840392, 238.35535755971713, 3.2084545949136327, 1.0501980787921086, 4806.05250990394, True, 424.59557754046307, B_carbon500, 0
73, 238.78952729495, 238.78952729495, 238.80567903907942, 0.0, 0.9691046477646199, 4806.048455232388, False, 424.59557754046307, B_carbon500, 0
0, 0.9713312913841565, 0.9713312913841565, 1.0131027332350677, 0.0, 2.5062865110546695, 7016.125314325553, False, 451.975521916854, C_stress, 0
1, 2.426664974443849, 2.426664974443849, 2.4365548870577727, 0.0, 0.5933947568354349, 1016.0296697378418, False, 474.3226027055666, C_stress, 0
2, 2.4549004146366964, 2.4549004146366964, 2.4654341001787325, 0.0, 0.6320211325221641, 1016.0316010566261, False, 474.3226027055666, C_stress, 0
3, 2.4581353797469903, 2.4654341001787325, 2.485521516943027, 0.007298720431742289, 1.205245005857652, 3708.060262250293, False, 474.3226027055666, C_stress, 0
4, 3.242656617473139, 3.242656617473139, 3.262210226328838, 0.0, 1.1732165313419445, 3708.058660826567, False, 453.77715482878637, C_stress, 0
5, 5.564572725805973, 5.564572725805973, 5.57820738835173, 0.0, 0.8180797527454743, 3008.040903987637, False, 465.787299207103, C_stress, 0
6, 6.522184375935252, 11.522184375935252, 11.53660437597286, 5.0, 0.865200002256507, 3008.0432600001127, True, 504.3503590573857, C_stress, 0
7, 7.595080558615007, 11.53660437597286, 11.550726943442134, 3.9415238173578535, 0.8473540481564622, 3008.042367702408, True, 458.1339072199045, C_stress, 0
8, 11.59257018427806, 11.59257018427806, 11.61198373824822, 0.0, 1.1648132382096503, 3708.0582406619105, False, 458.1339072199045, C_stress, 0
9, 20.159869659572227, 20.159869659572227, 20.170481808346356, 0.0, 0.6367289264476973, 1812.0318364463224, False, 458.8733707298655, C_stress, 0
10, 24.773701562934388, 29.773701562934388, 29.78318216754894, 5.0, 0.5688362768731323, 1016.0284418138436, True, 503.42145885578685, C_stress, 0
11, 24.775502350574953, 29.78318216754894, 29.82488327253173, 5.007679816973987, 2.502066298967362, 7016.125103314948, True, 480.10355252039176, C_stress, 0
12, 27.948595198767194, 29.82488327253173, 29.832945746886196, 1.8762880737645347, 0.48374846126805826, 1016.0241874230634, True, 480.10355252039176, C_stress, 0
13, 28.049703423375394, 29.832945746886196, 29.842763420499587, 1.7832423235108017, 0.5890604168033727, 1016.0294530208402, True, 480.10355252039176, C_stress, 0
14, 29.5410051470372, 29.842763420499587, 29.883391828043543, 0.3017582734623865, 2.437704452637347, 7016.121885222632, False, 480.10355252039176, C_stress, 0
15, 30.72337029820774, 30.72337029820774, 30.73442674207882, 0.0, 0.6633866322648274, 1812.0331693316132, False, 431.703916581889, C_stress, 0
16, 35.10608558644536, 35.10608558644536, 35.115632037292976, 0.0, 0.5727870508571344, 1016.0286393525429, False, 490.218589475589, C_stress, 0
17, 35.596838322436426, 35.596838322436426, 35.60657473897278, 0.0, 0.5841849921815423, 1016.029209249609, False, 490.218589475589, C_stress, 0
18, 36.02240186201463, 36.02240186201463, 36.03274488746161, 0.0, 0.6205815268187066, 1016.0310290763409, False, 450.6235509199033, C_stress, 0
19, 38.089432987861244, 43.089432987861244, 43.131968415669114, 5.0, 2.552125668472134, 7016.127606283424, True, 509.6716310909986, C_stress, 0
20, 38.14060308974928, 48.131968415669114, 48.15186130344999, 9.991365325919837, 1.1935732668527983, 3708.0596786633428, True, 513.3451984986173, C_stress, 0
21, 38.32773310462675, 53.15186130344999, 53.16466668967545, 14.824128198823239, 0.7683231735274842, 1812.0384161586765, True, 557.8516011639936, C_stress, 0
22, 39.75202768830951, 58.16466668967545, 58.17577902744755, 18.41263900136594, 0.6667402663256693, 1812.0333370133162, True, 515.6502434990658, C_stress, 0
23, 40.821607001628884, 58.17577902744755, 58.18940528583929, 17.354172025818663, 0.817575503504651, 3008.0408787751753, True, 445.54142717664246, C_stress, 0
24, 43.21905025920749, 58.18940528583929, 58.206824844324004, 14.9703550266318, 1.0451735090825904, 4806.052258675454, True, 445.54142717664246, C_stress, 0
25, 43.78865169017077, 58.206824844324004, 58.24856985457214, 14.418173154153237, 2.5047006148880437, 7016.125235030744, True, 445.54142717664246, C_stress, 0
26, 44.40552353444125, 58.24856985457214, 58.257950271864345, 13.843046320130888, 0.5628250375323096, 1016.0281412518766, True, 445.54142717664246, C_stress, 0
27, 46.953258705124895, 58.257950271864345, 58.270515500717465, 11.30469156673945, 0.753913731187079, 3008.0376956865593, True, 445.54142717664246, C_stress, 0
28, 49.32148999986702, 58.270515500717465, 58.28180072919608, 8.949025500850446, 0.677113708716633, 1812.0338556854358, True, 445.54142717664246, C_stress, 0
